subscriber_id,origin_city,destination_city,eclipse_time,time_zone,latitude,longitude,eclipse_upstream_data,eclipse_downstream_data,app_used,app_category,app_url,make,model,mdn_hash,points_of_interest,see_location
80d57719-f14c-4eb6-a4de-1eed6f1aedb9,Robertburgh,Cape Girardeau,2024-04-08T13:42:00,CST,37.35327302497646,-89.48710089094388,57,426,Twitter,Social Media,N/A,Google,Pixelbook Go,f9b3efb0fffc021063ca123608861fb43d2958a612dfcaa0d0af89fef3fe298a,"Mississippi River, Cape Rock Park, Trail of Tears State Park, Lazy L Safari Park, Cape Girardeau Conservation Nature Center","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_80d57719-f14c-4eb6-a4de-1eed6f1aedb9.html"", ""See Location"")"
df592d25-5496-446d-b4ca-8b28c9aea58d,Amyhaven,Dallas,2024-04-08T13:36:00,CST,32.81834722863848,-96.76851583965941,116,863,YouTube,Video Streaming,N/A,Sony,Xperia Z5,11899adf4266afaf507b63a65c80f8488a46870d4876bd52728cfa4502482f0b,"The Sixth Floor Museum, Dallas Arboretum, Reunion Tower, Dallas Zoo, Klyde Warren Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_df592d25-5496-446d-b4ca-8b28c9aea58d.html"", ""See Location"")"
b636d130-fbce-499f-8557-dff840048e4e,Rossmouth,Austin,2024-04-08T15:10:00,CST,30.270478549341856,-97.70804279333767,124,212,Netflix,Video Streaming,N/A,Sony,Xperia 1 III,8db6d175cf4f76fab1866f9e07869d0490a7918432c5f8b37d94832f521343ad,"Texas State Capitol, Zilker Park, Barton Springs Pool, Mount Bonnell, Lady Bird Lake","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_b636d130-fbce-499f-8557-dff840048e4e.html"", ""See Location"")"
8e171ef5-36a4-4706-b725-58cbc0430fca,Lake Richardside,Hot Springs,2024-04-08T14:02:00,CST,34.46376933415653,-93.0357416520546,190,238,Grubhub,Food Delivery,https://www.grubhub.com/tx/hot springs/75201,Xiaomi,Mi 11,1e380e59d38ee7b3e5964f8287a995409c8ccd40a2bd1c5ad131ed91d4cdb633,"Hot Springs National Park, Garvan Woodland Gardens, Bathhouse Row, Magic Springs Theme Park, Lake Catherine State Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_8e171ef5-36a4-4706-b725-58cbc0430fca.html"", ""See Location"")"
156877cd-e75f-47c0-9d7c-7abbd537bf60,Lake Nicholas,Buffalo,2024-04-08T15:15:00,EST,42.91799007159719,-78.85603390602822,290,323,Google Maps,Navigation,N/A,OnePlus,OnePlus Nord,9d18ab69cd4012d5f759bc66de378b551e0c525ec6f986f6aec21cee10bf7bce,"Niagara Falls, Buffalo Zoo, Albright-Knox Art Gallery, Frank Lloyd Wright's Martin House, Canalside","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_156877cd-e75f-47c0-9d7c-7abbd537bf60.html"", ""See Location"")"
d9568bea-4198-4576-8559-517a6b50ae34,North James,Cape Girardeau,2024-04-08T13:50:00,CST,37.340941888182094,-89.55631664864887,80,376,Gmail,Email,N/A,Motorola,Moto E7,3fa2ce6df82fef213f3da253783c448f320f322a46eb01e917065b5b4a341f03,"Mississippi River, Cape Rock Park, Trail of Tears State Park, Lazy L Safari Park, Cape Girardeau Conservation Nature Center","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_d9568bea-4198-4576-8559-517a6b50ae34.html"", ""See Location"")"
b7f8795b-8ad8-43e4-adb4-de292a3bca04,Lake Sarachester,Rochester,2024-04-08T14:00:00,EST,43.141058755272276,-77.64896150851654,180,521,Grubhub,Food Delivery,https://www.grubhub.com/tx/rochester/75201,Samsung,Galaxy S20,70cca2af44e52036457d89579543c8703036c48e20816f7a651513074b321556,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_b7f8795b-8ad8-43e4-adb4-de292a3bca04.html"", ""See Location"")"
e8d2ec8f-2969-4264-bdf9-d22e1e2ae33f,Lake Roystad,Austin,2024-04-08T13:36:00,CST,30.256101895092392,-97.70811154844003,290,858,Twitter,Social Media,N/A,Google,Pixel 6,46b6ec9b5c87966442b48809dfe514dea735a3805a73c206e19ae3fba8b93724,"Texas State Capitol, Zilker Park, Barton Springs Pool, Mount Bonnell, Lady Bird Lake","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_e8d2ec8f-2969-4264-bdf9-d22e1e2ae33f.html"", ""See Location"")"
8fc929a5-2ee8-4762-88de-ff8e62d1bc17,Port Sarashire,Cleveland,2024-04-08T15:20:00,EST,41.48954668830356,-81.72018041824134,135,1254,Grubhub,Food Delivery,https://www.grubhub.com/tx/cleveland/75201,Nokia,Nokia 5.4,18e93109125172ddb38fe309ad3f7200f71e08658ffbed985d4839d6a6c21135,"Rock & Roll Hall of Fame, Cleveland Museum of Art, Cleveland Metroparks Zoo, West Side Market, Cleveland Botanical Garden","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_8fc929a5-2ee8-4762-88de-ff8e62d1bc17.html"", ""See Location"")"
28ed5aff-6faf-4eb1-91ad-218d96e897e1,West Carolyn,Cleveland,2024-04-08T14:04:00,EST,41.5361387302036,-81.68293698662606,283,569,Twitter,Social Media,N/A,Sony,Xperia Pro,c2906455f6f4d2f3bba33fc7925137483d6c8c649361784a1dc0b44e1d13d731,"Rock & Roll Hall of Fame, Cleveland Museum of Art, Cleveland Metroparks Zoo, West Side Market, Cleveland Botanical Garden","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_28ed5aff-6faf-4eb1-91ad-218d96e897e1.html"", ""See Location"")"
525acdeb-c21c-4396-bf1c-248d0f25bfd5,West Karafurt,Waco,2024-04-08T15:20:00,CST,31.549131178996515,-97.1801179924081,254,1199,Uber Eats,Food Delivery,https://www.ubereats.com/tx/waco-75201,Samsung,Galaxy A52,653c1387474ac583f8952de93a682687ce9351cc04b4a7ba2e4ef1c8e4f2f32e,"Waco Mammoth National Monument, Dr Pepper Museum, Cameron Park Zoo, Texas Ranger Hall of Fame, Magnolia Market","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_525acdeb-c21c-4396-bf1c-248d0f25bfd5.html"", ""See Location"")"
cde858ca-0b03-4312-ae48-a54e0bc50354,East Sharon,Rochester,2024-04-08T13:42:00,EST,43.167084119115195,-77.5818254085028,189,866,DoorDash,Food Delivery,https://www.doordash.com/tx/rochester/d/75201,Sony,Xperia 10 III,7e82a822c11daa5c04063542429ffb3aebd9543244ce08be973f32b9624af5d4,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_cde858ca-0b03-4312-ae48-a54e0bc50354.html"", ""See Location"")"
a6f9367c-ea1f-47a6-bd61-9f9461789f0b,East Brandonchester,Carbondale,2024-04-08T13:50:00,CST,37.733378151877496,-89.1990767180608,228,1147,Postmates,Food Delivery,https://postmates.com/delivery/tx/carbondale-75201,Apple,iPad Air,e716a8c0a74b5865b67c307368f7e7db7da675f1687495ee3e0a7a3514afc95f,"Giant City State Park, Southern Illinois University, Crab Orchard National Wildlife Refuge, Cedar Lake, Boo Rochman Memorial Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_a6f9367c-ea1f-47a6-bd61-9f9461789f0b.html"", ""See Location"")"
595868ba-ceff-4fd4-9d79-d67e3dcaf9ef,North Joshuaview,Evansville,2024-04-08T15:15:00,CST,38.01460927124845,-87.55187534033509,62,769,Postmates,Food Delivery,https://postmates.com/delivery/tx/evansville-75201,Apple,iPhone 13 Pro,d1525e9cecc3a1bccffd27f15d53ef62a9390101df4dd4bb0ccfd7698ad49aad,"Mesker Park Zoo, Evansville Museum, Angel Mounds, Children's Museum of Evansville, Wesselman Woods Nature Preserve","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_595868ba-ceff-4fd4-9d79-d67e3dcaf9ef.html"", ""See Location"")"
485b0ab0-25dc-439d-abee-50187aee9733,Garzachester,Austin,2024-04-08T15:18:00,CST,30.290002229020587,-97.7184753196648,253,661,Grubhub,Food Delivery,https://www.grubhub.com/tx/austin/75201,Apple,iPhone 13,7f7d796dd14c7c0d1ea90e3971cfb41e55b1fc6bcd8cded4656d36eeae160ab8,"Texas State Capitol, Zilker Park, Barton Springs Pool, Mount Bonnell, Lady Bird Lake","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_485b0ab0-25dc-439d-abee-50187aee9733.html"", ""See Location"")"
188b4103-1e61-451f-8b41-5e11c8482615,North Jeffmouth,Dallas,2024-04-08T13:36:00,CST,32.78248797205746,-96.80405293627676,116,1422,YouTube,Video Streaming,N/A,Apple,iPhone 13,e1fc207e0747c8ec6e8ca512978332583a5e75ff196383a4396844043b77cb00,"The Sixth Floor Museum, Dallas Arboretum, Reunion Tower, Dallas Zoo, Klyde Warren Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_188b4103-1e61-451f-8b41-5e11c8482615.html"", ""See Location"")"
8f4908d5-9124-4e42-a613-ccc44d9206d6,West Samantha,Toledo,2024-04-08T13:36:00,EST,41.614238951645376,-83.4914741489134,236,1470,Netflix,Video Streaming,N/A,LG,G7 ThinQ,c01ff430abac785eae25ba12b439dec8138077d424260da7940ec2be9fa4d01b,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_8f4908d5-9124-4e42-a613-ccc44d9206d6.html"", ""See Location"")"
5d511910-262a-4257-8bec-3b92fb7db964,Hansonport,Carbondale,2024-04-08T15:20:00,CST,37.73254647529976,-89.16759318735386,171,1492,Twitter,Social Media,N/A,Sony,Xperia Tablet Z,a4f70936a63c04e9dfde92728d5d415a2a593bd4c94794bf482f38f751d483f5,"Giant City State Park, Southern Illinois University, Crab Orchard National Wildlife Refuge, Cedar Lake, Boo Rochman Memorial Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_5d511910-262a-4257-8bec-3b92fb7db964.html"", ""See Location"")"
4df63383-ba94-46f0-99b2-77d4e6c542e9,New Michaelshire,Waco,2024-04-08T15:10:00,CST,31.59399491497786,-97.1483222558149,184,1326,Google Maps,Navigation,N/A,LG,G8X ThinQ,9f8eb5bfd9183f8e31ae8b7fb226f777d3dcfb00b75949e0e1d1c19a81cc368b,"Waco Mammoth National Monument, Dr Pepper Museum, Cameron Park Zoo, Texas Ranger Hall of Fame, Magnolia Market","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_4df63383-ba94-46f0-99b2-77d4e6c542e9.html"", ""See Location"")"
65a12fb0-6cae-4967-88d7-72e64a0fd094,Paulfort,Austin,2024-04-08T14:02:00,CST,30.280024352058604,-97.78105561895677,270,800,Netflix,Video Streaming,N/A,Sony,Xperia 1 III,26589d5918ddc48c3ee991b875ed5defa07ddd96cc576f578499068a3fa8a10d,"Texas State Capitol, Zilker Park, Barton Springs Pool, Mount Bonnell, Lady Bird Lake","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_65a12fb0-6cae-4967-88d7-72e64a0fd094.html"", ""See Location"")"
8d7a455c-2f27-452a-899b-f9ae9293a981,Lake Sarahborough,Cleveland,2024-04-08T15:15:00,EST,41.475761371901555,-81.69944350905165,69,665,Postmates,Food Delivery,https://postmates.com/delivery/tx/cleveland-75201,Samsung,Galaxy Z Fold3,f32145dc0d0dc067da9191c4b3e77f00c68f5dbbed783e1a35c4092a094d65e0,"Rock & Roll Hall of Fame, Cleveland Museum of Art, Cleveland Metroparks Zoo, West Side Market, Cleveland Botanical Garden","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_8d7a455c-2f27-452a-899b-f9ae9293a981.html"", ""See Location"")"
63fc60f4-88b0-4182-a21a-46807a97168d,West Martinmouth,Cape Girardeau,2024-04-08T14:00:00,CST,37.322650501479025,-89.53274973320437,113,1155,Postmates,Food Delivery,https://postmates.com/delivery/tx/cape girardeau-75201,Google,Pixel 4,1d702503ee361a2ee89f59f991539b9e06aa4b8c656a6357b16fbdd5daa7d811,"Mississippi River, Cape Rock Park, Trail of Tears State Park, Lazy L Safari Park, Cape Girardeau Conservation Nature Center","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_63fc60f4-88b0-4182-a21a-46807a97168d.html"", ""See Location"")"
2844daaa-d99a-4b52-8c7f-da2a3a2e08e9,Jessicamouth,Evansville,2024-04-08T15:20:00,CST,37.9677116054473,-87.60276930489786,169,499,Twitter,Social Media,N/A,Apple,iPad Air,f3389366116540f6fb6c7981faba02787666088175d3a7c9ea4fccb0bd3c3989,"Mesker Park Zoo, Evansville Museum, Angel Mounds, Children's Museum of Evansville, Wesselman Woods Nature Preserve","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_2844daaa-d99a-4b52-8c7f-da2a3a2e08e9.html"", ""See Location"")"
2131b86e-2037-48ee-8747-4e3d5bfe4cd6,Victoriaside,Carbondale,2024-04-08T13:36:00,CST,37.721208439111216,-89.19572143514388,268,776,Facebook,Social Media,N/A,OnePlus,OnePlus 7T,3c42df28b208f9e9b4bd830cd8149f1b6fdea9459092bdd1acc1b7ebefbc4f48,"Giant City State Park, Southern Illinois University, Crab Orchard National Wildlife Refuge, Cedar Lake, Boo Rochman Memorial Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_2131b86e-2037-48ee-8747-4e3d5bfe4cd6.html"", ""See Location"")"
8175bc29-3d65-4baa-9071-88fa3f23726f,Timothymouth,Cleveland,2024-04-08T15:06:00,EST,41.488346393718864,-81.72286750277705,221,437,Postmates,Food Delivery,https://postmates.com/delivery/tx/cleveland-75201,Samsung,Galaxy S20,2ecd9904a1f6d9acc24ea358be2d7c4ed02c7d6dbe1d3c8b919c076691b78634,"Rock & Roll Hall of Fame, Cleveland Museum of Art, Cleveland Metroparks Zoo, West Side Market, Cleveland Botanical Garden","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_8175bc29-3d65-4baa-9071-88fa3f23726f.html"", ""See Location"")"
33dde5f4-f4ac-40ef-80fd-1471bce1170f,Martinezport,Indianapolis,2024-04-08T13:50:00,EST,39.75052128136605,-86.16584567775847,227,351,YouTube,Video Streaming,N/A,LG,Stylo 6,22af402c57dff6327e6acfcf3d7d830d08ad88f156979a0de63913c0b9278022,"Indianapolis Motor Speedway, Children's Museum of Indianapolis, Indianapolis Zoo, White River State Park, Monument Circle","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_33dde5f4-f4ac-40ef-80fd-1471bce1170f.html"", ""See Location"")"
484481a4-399d-422e-a969-144144b6fa7d,East Calvinhaven,Dayton,2024-04-08T15:12:00,EST,39.757618464179686,-84.14806393212584,96,1183,Grubhub,Food Delivery,https://www.grubhub.com/tx/dayton/75201,Xiaomi,Redmi Note 10,22b0ccad95c7d6d60e2b4d02384ec0008b77b65d56d84957b735c4c50e9af6bc,"National Museum of the USAF, Carillon Historical Park, Dayton Aviation Heritage Park, Boonshoft Museum, Wegerzyn Gardens","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_484481a4-399d-422e-a969-144144b6fa7d.html"", ""See Location"")"
b1033cab-536c-4d85-914c-63c53b505fec,South John,Little Rock,2024-04-08T13:38:00,CST,34.787204259570366,-92.31701033936574,269,1276,Instagram,Social Media,N/A,Huawei,Mate X2,94511d7f8bda42d9ebd9ec1af86e9de93de5184ad0c26433f38beedbf555389c,"Little Rock Central High School, William J. Clinton Library, Pinnacle Mountain State Park, River Market District, Big Dam Bridge","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_b1033cab-536c-4d85-914c-63c53b505fec.html"", ""See Location"")"
85859f8e-23fc-4423-b967-61c9e6f3c9b5,East Gary,Austin,2024-04-08T13:36:00,CST,30.3059611185817,-97.74267968351981,179,509,Netflix,Video Streaming,N/A,Nokia,Nokia G50,94d87e18d00eec4879460686d7b34869f675f1b044781aecd979bcbc36aabc92,"Texas State Capitol, Zilker Park, Barton Springs Pool, Mount Bonnell, Lady Bird Lake","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_85859f8e-23fc-4423-b967-61c9e6f3c9b5.html"", ""See Location"")"
99f865e1-f258-4e00-b9e1-c5a3cbd02a94,South Deanna,Waco,2024-04-08T13:52:00,CST,31.50002729807494,-97.1099005809554,235,1102,YouTube,Video Streaming,N/A,OnePlus,OnePlus 9,98106064c3848838af136fd98208609a265bca4aba37d67b7071b2fb9c9d4852,"Waco Mammoth National Monument, Dr Pepper Museum, Cameron Park Zoo, Texas Ranger Hall of Fame, Magnolia Market","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_99f865e1-f258-4e00-b9e1-c5a3cbd02a94.html"", ""See Location"")"
9b030e4e-d146-439b-8a17-9d5626756f81,Whiteside,Rochester,2024-04-08T14:02:00,EST,43.20536241463595,-77.64076188448772,144,817,Gmail,Email,N/A,Xiaomi,Poco X3,4fc817b20ba35c35a39b4dacd25016b5d916b810719017e69f56f40e145d2062,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_9b030e4e-d146-439b-8a17-9d5626756f81.html"", ""See Location"")"
d3d7e975-f5eb-48d9-a2ef-855326b4ba14,Irwinchester,Austin,2024-04-08T15:12:00,CST,30.293411355023565,-97.71734364319036,87,1059,Twitter,Social Media,N/A,Huawei,Mate 40 Pro,5e25a87c54e9ecc7c45a2264ab8dd2e60d78036ad865da1027222a2a64bb71b0,"Texas State Capitol, Zilker Park, Barton Springs Pool, Mount Bonnell, Lady Bird Lake","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_d3d7e975-f5eb-48d9-a2ef-855326b4ba14.html"", ""See Location"")"
159555c1-7873-46bc-a1d4-6180e6022704,New Catherinetown,Cleveland,2024-04-08T13:50:00,EST,41.48570629162616,-81.70753969771373,134,426,Netflix,Video Streaming,N/A,LG,Wing 5G,a8670e7404732614aca46a74e4aef72dddb4a2550f98547ff0185edc567a565f,"Rock & Roll Hall of Fame, Cleveland Museum of Art, Cleveland Metroparks Zoo, West Side Market, Cleveland Botanical Garden","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_159555c1-7873-46bc-a1d4-6180e6022704.html"", ""See Location"")"
f10eca4d-812f-4c1a-bebe-38f46e025728,Penaport,Little Rock,2024-04-08T14:00:00,CST,34.71027906551469,-92.33272685774408,137,1330,Grubhub,Food Delivery,https://www.grubhub.com/tx/little rock/75201,Apple,iPad Pro,308fa83e136b838e61231c9fac4a7fa0d57e5bbd1f12f064aeb2cb8b38957232,"Little Rock Central High School, William J. Clinton Library, Pinnacle Mountain State Park, River Market District, Big Dam Bridge","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_f10eca4d-812f-4c1a-bebe-38f46e025728.html"", ""See Location"")"
a071e140-02f0-4e6c-b2cf-95a3aa23bb93,West Joel,Buffalo,2024-04-08T13:38:00,EST,42.8676292007474,-78.83608666474846,114,565,Uber Eats,Food Delivery,https://www.ubereats.com/tx/buffalo-75201,Google,Pixelbook Go,d9df1706d1f9b76ab7ca625a15710b00997e012272adb918bac0f65a2f92c785,"Niagara Falls, Buffalo Zoo, Albright-Knox Art Gallery, Frank Lloyd Wright's Martin House, Canalside","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_a071e140-02f0-4e6c-b2cf-95a3aa23bb93.html"", ""See Location"")"
638ce38a-bbe3-4e1c-952b-d44039235999,Robertsport,Toledo,2024-04-08T13:38:00,EST,41.68705126448934,-83.49225809870168,238,244,YouTube,Video Streaming,N/A,OnePlus,OnePlus 7T,23685dd4c42f7c3fe80e4679df18dd2f87fa6a0ae519a0a91812f772b8fdc358,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_638ce38a-bbe3-4e1c-952b-d44039235999.html"", ""See Location"")"
cae8281c-df20-4bf0-b477-2040ebe5f5fe,North Jeffery,Hot Springs,2024-04-08T13:42:00,CST,34.46022962087332,-93.02010870248526,284,256,DoorDash,Food Delivery,https://www.doordash.com/tx/hot springs/d/75201,Samsung,Galaxy S21 Ultra,cd67dc200f642b5c90692b4d2134e5b63811ab8a2dd3a3d82a35d414da823a7e,"Hot Springs National Park, Garvan Woodland Gardens, Bathhouse Row, Magic Springs Theme Park, Lake Catherine State Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_cae8281c-df20-4bf0-b477-2040ebe5f5fe.html"", ""See Location"")"
3b5f2785-0010-4f6f-a008-8cbb17c77618,Thomasville,Toledo,2024-04-08T15:06:00,EST,41.663957630468644,-83.55163078430336,165,1179,Gmail,Email,N/A,Huawei,Y9s,e684ad241d06244d8b18fcbebb603b4cc40da1edbc4360a76efb0bd858674b3e,"Toledo Zoo, Toledo Museum of Art, Oak Openings Preserve, Imagination Station, Wildwood Preserve Metropark","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_3b5f2785-0010-4f6f-a008-8cbb17c77618.html"", ""See Location"")"
811d9d59-ef59-4c9d-a721-1b3737e688b4,Fernandezport,Rochester,2024-04-08T15:12:00,EST,43.135428462455806,-77.62706864454586,155,585,YouTube,Video Streaming,N/A,LG,Velvet,976efd367c4304867d41aa2dab1628957e546f6057afdfcf670e7d3295da4734,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_811d9d59-ef59-4c9d-a721-1b3737e688b4.html"", ""See Location"")"
bfe1b039-50f9-433e-9a2f-f713b84e9af0,Hernandezshire,Rochester,2024-04-08T13:36:00,EST,43.19395418804061,-77.59557559216704,69,854,Instagram,Social Media,N/A,OnePlus,OnePlus 8T,d2b87c417c1be15fc72fb003af0425c4af1a631ec9d1239ed92ef69f068b0dcb,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_bfe1b039-50f9-433e-9a2f-f713b84e9af0.html"", ""See Location"")"
f999c27b-c9ee-401e-9ffb-a8e77a77fea4,North Faithfurt,Rochester,2024-04-08T15:10:00,EST,43.14455225982257,-77.59590486605205,239,1488,Postmates,Food Delivery,https://postmates.com/delivery/tx/rochester-75201,Xiaomi,Poco X3,0e105cb121799a813769eaf202986cadd38abdff801b0c03713e1c8620b19f5b,"The Strong National Museum, Highland Park, Seneca Park Zoo, George Eastman Museum, Seabreeze Amusement Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_f999c27b-c9ee-401e-9ffb-a8e77a77fea4.html"", ""See Location"")"
b1bd7f2a-fb21-4808-9de9-68b90c61970a,Barrettburgh,Evansville,2024-04-08T13:50:00,CST,37.93494216475464,-87.5459627315561,100,1212,Gmail,Email,N/A,Apple,iPhone SE,b57ef9e62176ce4cb14186584f0e033dbd1575a88aab6cad9f6fb72b12c6f9ca,"Mesker Park Zoo, Evansville Museum, Angel Mounds, Children's Museum of Evansville, Wesselman Woods Nature Preserve","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_b1bd7f2a-fb21-4808-9de9-68b90c61970a.html"", ""See Location"")"
da042335-9da7-46d4-b43c-7977fcc759e3,Port Brandonberg,Indianapolis,2024-04-08T14:04:00,EST,39.78464769068688,-86.12445004095365,293,604,YouTube,Video Streaming,N/A,Xiaomi,Mi 11,9e758320e3686a147e2af042d844205a033c70dfcd72e3eec4914a30445664e2,"Indianapolis Motor Speedway, Children's Museum of Indianapolis, Indianapolis Zoo, White River State Park, Monument Circle","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_da042335-9da7-46d4-b43c-7977fcc759e3.html"", ""See Location"")"
e21c3c4a-a885-4b6b-8337-ab5be0f1e213,Gailtown,Cleveland,2024-04-08T14:04:00,EST,41.51644413698292,-81.73345425135457,75,201,Uber Eats,Food Delivery,https://www.ubereats.com/tx/cleveland-75201,Huawei,P40 Lite,ace6dad629d2abc189784fa7d972f39ba2594a73e89d7f521d0206d1392022a3,"Rock & Roll Hall of Fame, Cleveland Museum of Art, Cleveland Metroparks Zoo, West Side Market, Cleveland Botanical Garden","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_e21c3c4a-a885-4b6b-8337-ab5be0f1e213.html"", ""See Location"")"
5eb1b2bf-9255-4dd6-bf12-041037499d63,Gainesport,Carbondale,2024-04-08T15:12:00,CST,37.74701945355372,-89.21239600000172,198,935,Twitter,Social Media,N/A,Huawei,Mate X2,26fa39fc01d76d785b35b99b81c44c9e9b70f7dc29287c4ffe9f49af36fd09ca,"Giant City State Park, Southern Illinois University, Crab Orchard National Wildlife Refuge, Cedar Lake, Boo Rochman Memorial Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_5eb1b2bf-9255-4dd6-bf12-041037499d63.html"", ""See Location"")"
9da3bad4-06fd-4570-a9f7-67b9f39af78e,Leblancstad,Dallas,2024-04-08T13:52:00,CST,32.78132489283569,-96.82400595232166,164,1491,WhatsApp,Messaging,N/A,Nokia,Nokia G50,26c7f28ad48e1864da2b98de6f4e8705d9e61de6115273378a61c7071f8b7f63,"The Sixth Floor Museum, Dallas Arboretum, Reunion Tower, Dallas Zoo, Klyde Warren Park","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_9da3bad4-06fd-4570-a9f7-67b9f39af78e.html"", ""See Location"")"
ef38eda4-bce0-4632-b65a-f3f7e4f6b8e7,Victoriaborough,Cape Girardeau,2024-04-08T15:10:00,CST,37.316699001755644,-89.52247246650721,137,1474,Facebook,Social Media,N/A,LG,Velvet,4c950fa2c1291cc96db4b4a70fc7e6b287d7927f8fc5ebc9bd0768fc0efefbe9,"Mississippi River, Cape Rock Park, Trail of Tears State Park, Lazy L Safari Park, Cape Girardeau Conservation Nature Center","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_ef38eda4-bce0-4632-b65a-f3f7e4f6b8e7.html"", ""See Location"")"
4dac8fc7-f7a2-4132-9d02-3cee95639cb8,South Joseph,Cleveland,2024-04-08T13:38:00,EST,41.52253277410299,-81.70287124313198,130,924,Grubhub,Food Delivery,https://www.grubhub.com/tx/cleveland/75201,Xiaomi,Mi 11 Ultra,d6329258317828d2b7ee6325b88dadcedeae454bad7a873d448c81ee6eb07c03,"Rock & Roll Hall of Fame, Cleveland Museum of Art, Cleveland Metroparks Zoo, West Side Market, Cleveland Botanical Garden","=HYPERLINK(""C:\Users\venka\Desktop\Solar Eclipse\maps\map_4dac8fc7-f7a2-4132-9d02-3cee95639cb8.html"", ""See Location"")"
